node_name/poi_id,checkin_cnt,poi_catid,latitude,longitude
4aaa4e0ef964a520ad5520e3,14,4bf58dd8d48988d1fd931735,40.71306941,-74.00441051
4d8fb54a6174a0932c9ae4e3,41,4bf58dd8d48988d12a951735,40.61336604,-74.00071979
4a5a62dff964a52041ba1fe3,34,4bf58dd8d48988d1fd931735,40.69716886,-73.93569231
4e6a93eb62e1cd1d54c419f7,42,4bf58dd8d48988d12a951735,40.83142195,-73.86761458
4c23e755f7ced13a3dfd216d,25,4bf58dd8d48988d118951735,40.83263028,-73.86060853
4c1290c98aedd13a88515137,24,4bf58dd8d48988d1fd931735,40.64639998,-73.99432003
4bf804ee8d30d13a1feaff17,23,4bf58dd8d48988d1fd931735,40.65394681,-74.00453787
4b44a049f964a5201cf825e3,12,4bf58dd8d48988d1fd931735,40.70491221,-74.01401281
4e7084db45ddd3b861d9c359,2,4bf58dd8d48988d1fe931735,40.83398159,-73.87722738
4c7541f11b30a093b5c6ee09,9,4bf58dd8d48988d118951735,40.82488397,-73.85730743
4b7f1473f964a520fb1430e3,8,4bf58dd8d48988d12a951735,40.64089682,-73.99429321
506602eee4b0d3feb174ab7f,1,4d954b0ea243a5684a65b473,40.7642754,-73.96164352
4b186041f964a520bed123e3,25,4bf58dd8d48988d1fd931735,40.76791697,-73.96357598
4ad8add6f964a520a61321e3,104,4bf58dd8d48988d1fd931735,40.73644568,-73.99030209
4edd03c9722e1da3055ce6e7,8,4bf58dd8d48988d1c5941735,40.7530419,-73.98907199
4b257718f964a5205a7224e3,34,4bf58dd8d48988d148941735,40.71113138,-74.006383
49e7c7c6f964a5201b651fe3,37,4bf58dd8d48988d1ae941735,40.7111095,-74.00504351
45404cb9f964a520393c1fe3,7,4bf58dd8d48988d1c5941735,40.73426695,-73.99110675
4d1cf67b756e8cfa797c4a54,11,4bf58dd8d48988d1e0931735,40.7524962,-73.99423125
4a663f7cf964a52046c81fe3,40,4bf58dd8d48988d163941735,40.70919832,-74.01118577
49b80795f964a52034531fe3,7,4bf58dd8d48988d118951735,40.73904817,-73.9993215
4aa329cef964a5208d4320e3,21,4bf58dd8d48988d1f6941735,40.751575,-73.992015
4396cca9f964a520952b1fe3,7,4bf58dd8d48988d1c1941735,40.7524276,-73.99410499
4a72eeb8f964a52056db1fe3,3,4bf58dd8d48988d1e0931735,40.75228555,-73.98580075
4ce08a08ffcf370469b12082,10,4bf58dd8d48988d14a941735,40.72979057,-74.00069304
4a3d4aecf964a52012a21fe3,14,4bf58dd8d48988d132941735,40.75850534,-73.97652626
4e8f31f002d5ee38b647719b,5,4bf58dd8d48988d120951735,40.753018,-73.9928813
4b92d391f964a5205c1f34e3,38,4d954b06a243a5684965b473,40.82462308,-73.94134658
4e26ef40a809510950dbce03,28,4bf58dd8d48988d13b941735,40.854907,-73.90528
4544401ff964a520623c1fe3,5,4bf58dd8d48988d116941735,40.72816944,-73.98843496
49d60947f964a520a85c1fe3,84,4bf58dd8d48988d18c941735,40.75645736,-73.84606361
4d90fce35091a1cdc365c701,8,4bf58dd8d48988d14e941735,40.734853,-73.988588
45396895f964a520d73b1fe3,21,4bf58dd8d48988d11d941735,40.73135921,-73.98864156
48f0fcdcf964a52041521fe3,13,4bf58dd8d48988d1e9931735,40.72856335,-73.99995849
4b5a8d8df964a5200fcb28e3,9,4bf58dd8d48988d1fd931735,40.856028,-73.900845
41fad200f964a5203f1f1fe3,6,4bf58dd8d48988d11f941735,40.72029729,-73.98828575
4f47ffbae4b0d637408e1382,29,4bf58dd8d48988d123951735,40.75204393,-73.98546214
4a883971f964a5207b0520e3,4,4bf58dd8d48988d122951735,40.77023933,-73.98182631
4b67772af964a520ae502be3,6,4bf58dd8d48988d16c941735,40.78702825,-73.97758223
4b521c6cf964a520be6827e3,14,4bf58dd8d48988d1fd931735,40.8247747,-73.9442163
4add9cebf964a520246521e3,8,4bf58dd8d48988d1fd931735,40.80776769,-73.94545555
44193e5af964a52022311fe3,4,4bf58dd8d48988d114951735,40.7858706,-73.97828579
4e300d723151250387b61125,25,4bf58dd8d48988d1c9941735,40.72634865,-73.98415715
4d93828762ad5481a4cd834b,21,4bf58dd8d48988d124941735,40.75566091,-73.975389
4a5778a6f964a5202cb61fe3,8,4bf58dd8d48988d124941735,40.75873129,-73.98207606
4e7c7dfafa76b7bcf9bcb4b1,10,4bf58dd8d48988d16e941735,40.7567987,-73.98789883
4cd1e55f6200b1f7e97edc28,7,4bf58dd8d48988d171941735,40.75608352,-73.98951888
46093845f964a520e3441fe3,8,4bf58dd8d48988d1df931735,40.71411847,-73.95639896
4158a980f964a5203c1d1fe3,11,4bf58dd8d48988d116941735,40.7120462,-73.9511408
3fd66200f964a52067e61ee3,6,4bf58dd8d48988d145941735,40.71464248,-73.99764195
4e9c91c110814f718896b31c,7,4bf58dd8d48988d108951735,40.72249408,-73.99771571
4e63bfa345ddda352a235a77,9,4bf58dd8d48988d103941735,40.77255697,-74.14161271
4c8ff873de3d236acadc6718,7,4bf58dd8d48988d1a0941735,40.70951682,-74.08783121
4c632b6479d1e21ecdfad715,3,4bf58dd8d48988d132941735,40.7260228,-74.04960274
43c922c9f964a520972d1fe3,37,4bf58dd8d48988d1fd941735,40.76792357,-73.98194432
4c39024d1e06d13ae9e0783e,1,50aa9e094b90af0d42d5de0d,40.77094653,-74.13980352
4a64f92df964a5201cc71fe3,9,4bf58dd8d48988d163941735,40.78224746,-73.97384405
40ede000f964a5203c0a1fe3,11,4bf58dd8d48988d117941735,40.78567564,-73.98450851
4abd1192f964a520428820e3,8,4bf58dd8d48988d124941735,40.74204967,-74.00477889
412bd680f964a520bc0c1fe3,8,4bf58dd8d48988d111941735,40.72902448,-73.98863582
42ffdb00f964a520f3261fe3,4,4bf58dd8d48988d16d941735,40.74595645,-73.91464233
4ad684abf964a520970721e3,100,4bf58dd8d48988d1fd931735,40.75047562,-73.94028425
4b53da66f964a5203cad27e3,9,4bf58dd8d48988d1fd931735,40.74410318,-73.91249657
4fcd726ce4b0d49882078a21,8,4bf58dd8d48988d103941735,40.7491622,-73.9065883
46e7a0caf964a520ca4a1fe3,6,4bf58dd8d48988d110941735,40.72623395,-73.99176928
4df38937d1649c8a28e34ae3,11,4bf58dd8d48988d103941735,40.66353832,-73.93010371
4d29d6d7849f37041b5b8241,14,4bf58dd8d48988d176941735,40.92609036,-73.85365392
45ab7c7af964a52044411fe3,5,4bf58dd8d48988d181941735,40.74407066,-73.98738384
4ada0b96f964a520b61d21e3,11,4bf58dd8d48988d17f941735,40.69052523,-73.9919644
4dd1b0b845dd9197fae58b04,4,4bf58dd8d48988d164941735,40.67263892,-73.96990863
4427bd00f964a520b6311fe3,11,4bf58dd8d48988d1c1941735,40.73811372,-74.00196701
4a7a0b43f964a5204be81fe3,13,4bf58dd8d48988d1fd941735,40.92664586,-73.85567665
4f21fdc2e4b0e1207f246ff7,11,4deefb944765f83613cdba6e,40.63776202,-74.00221376
427c0500f964a52099211fe3,7,4bf58dd8d48988d1df931735,40.74437759,-73.99620539
4b0ae7cdf964a520ce2923e3,3,4bf58dd8d48988d129951735,40.91095047,-73.78409386
3fd66200f964a52056e71ee3,8,4bf58dd8d48988d116941735,40.745212,-73.978328
4ad0df23f964a5209bda20e3,21,4bf58dd8d48988d171941735,40.74286266,-73.99238908
49ecb093f964a52071671fe3,11,4bf58dd8d48988d1df931735,40.75696124,-73.98907363
49ecee93f964a520af671fe3,2,4eb1bc533b7b2c5b1d4306cb,40.6404979,-73.78941536
4a5fb924f964a52018c01fe3,5,4bf58dd8d48988d1eb931735,40.64072585,-73.78937244
4a5c6afdf964a5203cbc1fe3,7,4bf58dd8d48988d1c5941735,40.7611831,-73.97886784
4f25790de4b01dc94ca75933,7,4bf58dd8d48988d1cc941735,40.75929496,-73.97823651
4a9ac075f964a5207b3220e3,12,4bf58dd8d48988d1eb931735,40.64088867,-73.78684044
4b9fd1e0f964a520934137e3,7,4bf58dd8d48988d1e0931735,40.76006061,-73.97693369
4613c5bef964a52041451fe3,6,4bf58dd8d48988d111951735,40.76289049,-73.97402957
49baa2cef964a5208d531fe3,6,4bf58dd8d48988d1df931735,40.75047969,-73.99461575
4f9ca0aee4b061449328ab51,3,4bf58dd8d48988d1c9941735,40.682201,-73.995931
4a1079e9f964a520d5761fe3,4,4bf58dd8d48988d118951735,40.655362,-74.00889516
4ace64bef964a52053d020e3,17,4bf58dd8d48988d1eb931735,40.76915667,-73.86195399
4a674fdff964a52027c91fe3,9,4eb1bc533b7b2c5b1d4306cb,40.76906115,-73.8621676
4bc5f776db8fa59392819b37,5,4bf58dd8d48988d1c5941735,40.72495971,-73.99498877
4aca2b25f964a520b8c020e3,2,4bf58dd8d48988d10f951735,40.75645383,-73.98297711
4b41e8f5f964a52019ca25e3,97,4bf58dd8d48988d1fd931735,40.78577312,-73.95099163
49f5ef43f964a520d86b1fe3,34,4bf58dd8d48988d146941735,40.75271884,-73.98321569
4b85704ff964a520f25d31e3,15,4bf58dd8d48988d10f951735,40.78642299,-73.95072341
4b256ab7f964a5209e7124e3,7,4bf58dd8d48988d118951735,40.78586423,-73.95094427
4cf683081801a1431e22ead4,7,4bf58dd8d48988d1f5941735,40.752713,-73.980678
4a81c425f964a52083f71fe3,9,4bf58dd8d48988d118951735,40.77914002,-73.94793659
49ee4a7df964a52047681fe3,6,4bf58dd8d48988d163941735,40.77437989,-73.94455543
4a06f82df964a52010731fe3,4,4bf58dd8d48988d16a941735,40.777632,-73.95200044
4e18c6f6d4c062b044ebf5d8,16,4bf58dd8d48988d118951735,40.77842091,-73.95280979
3fd66200f964a520e9e81ee3,8,4bf58dd8d48988d1ca941735,40.70251834,-73.99350241
4f3e4c26754ab16082bb607f,10,4bf58dd8d48988d151941735,40.74111615,-73.98540974
4cfaf868feec6dcba9c04336,7,4bf58dd8d48988d1f6931735,40.7603257,-73.96356583
42377700f964a52026201fe3,9,4bf58dd8d48988d1f9941735,40.78458609,-73.97934993
4b21aee7f964a5201b4024e3,52,4bf58dd8d48988d1fd931735,40.77950086,-73.95584619
4c1d8fb5b306c92891dc65b7,11,50aa9e094b90af0d42d5de0d,40.8508585,-73.97017479
4a45652cf964a52021a81fe3,34,4bf58dd8d48988d1eb931735,40.64925721,-73.78267765
4c815832e63376b0a176ac3d,6,4bf58dd8d48988d1e0931735,40.78580561,-73.95094872
4aa01922f964a520483e20e3,21,4bf58dd8d48988d1e0931735,40.74907894,-73.98399867
41706480f964a520a51d1fe3,9,4bf58dd8d48988d18f941735,40.78299485,-73.95890951
4576ddcaf964a520ac3e1fe3,11,4bf58dd8d48988d1f6941735,40.76459171,-73.97121298
4b28e31df964a520ed9524e3,9,4bf58dd8d48988d172941735,40.7529732,-73.97481013
4be1ae703ef676b0e44ec0ca,25,4bf58dd8d48988d1ec931735,40.69881196,-73.80872726
4b609a18f964a520a7ef29e3,4,4bf58dd8d48988d1ec931735,40.66176329,-73.82457107
4b146314f964a5205da223e3,8,4bf58dd8d48988d10f951735,40.760053,-73.769769
4e570b29aeb74e5d15c50321,55,4bf58dd8d48988d103941735,40.75686178,-73.75366953
4b592c1bf964a5200f8028e3,6,4bf58dd8d48988d151941735,40.75740453,-73.7934987
4b360986f964a520d12f25e3,20,4bf58dd8d48988d1e0931735,40.77433,-73.732803
4de5835118389f0558645667,11,4bf58dd8d48988d103941735,40.78137698,-73.71836391
4b6d1643f964a5204b662ce3,5,4bf58dd8d48988d1a2941735,40.75492947,-73.75667095
4b8023c7f964a520cd5530e3,26,4bf58dd8d48988d1fd941735,40.77947346,-73.77699922
4ac3a1a9f964a5201f9c20e3,5,4bf58dd8d48988d16a941735,40.77985901,-73.77615452
505dd7bee4b02c16f347d88f,15,4bf58dd8d48988d16d941735,40.78040833,-73.77632703
4a19b667f964a5203a7a1fe3,17,4bf58dd8d48988d114951735,40.78011898,-73.77649784
4d9cfefbc99fb60c9133be8b,7,4f2a25ac4b909258e854f55f,40.76214602,-73.73731613
4b8d2d7ef964a520afeb32e3,10,4bf58dd8d48988d124941735,40.79032208,-74.04909611
4b585fb5f964a520e75428e3,4,4bf58dd8d48988d176941735,40.666351,-74.117888
4c5deacad25320a1f57dc77a,8,4d954b0ea243a5684a65b473,40.68378079,-74.09997964
49f754c1f964a520896c1fe3,32,4bf58dd8d48988d184941735,40.73308,-74.17082548
4b300112f964a52040f424e3,6,4bf58dd8d48988d180941735,40.65930581,-74.1687657
4d67b0ff8bc02c0f1a453332,13,4bf58dd8d48988d162941735,40.75279445,-73.97373112
4bba1bab7421a5936165c340,60,4bf58dd8d48988d1fd931735,40.751633,-73.9758855
4af1fd6ff964a520fbe421e3,11,4bf58dd8d48988d1ff931735,40.7530926,-73.97358763
4ed7c726f5b915cfe2a874f5,36,4bf58dd8d48988d1ff931735,40.75285676,-73.97367373
4f177855e4b0259edde1ff9e,25,4bf58dd8d48988d174941735,40.75312596,-73.97379425
4ee73945e30005f8ba684170,29,4bf58dd8d48988d100941735,40.7530716,-73.97346711
4b586707f964a520225628e3,24,4bf58dd8d48988d174941735,40.75315784,-73.973932
4a859ca3f964a520a5fe1fe3,22,4bf58dd8d48988d11b941735,40.75275186,-73.97305387
4dda64457d8b32266434f95d,10,4bf58dd8d48988d124941735,40.753245,-73.973397
4e2593e118388c58be2d3573,19,4c38df4de52ce0d596b336e1,40.75323067,-73.97356468
4b5e0e1ff964a520357b29e3,9,4bf58dd8d48988d129951735,40.87429177,-73.91099453
4cb12bf4db32f04dbc72c64d,25,4f2a25ac4b909258e854f55f,40.86742121,-73.9248193
4a62af49f964a52073c41fe3,10,4bf58dd8d48988d11b941735,40.63949763,-73.9798302
4e8bcbd5dab424ec72a19378,12,4bf58dd8d48988d100941735,40.63941333,-73.97987413
4e662b111838ad3d106548f6,15,4d954b16a243a5684b65b473,40.75273893,-73.97357939
4f25a574e4b04b5526a8100b,17,4bf58dd8d48988d1d5941735,40.75325731,-73.97322031
4aef64e7f964a52016d821e3,17,4bf58dd8d48988d12f941735,40.75371248,-73.9737713
3fd66200f964a5206fe71ee3,11,4bf58dd8d48988d176941735,40.75293,-73.974725
4dd4039bc65b69f93638ee56,18,4bf58dd8d48988d130941735,40.75275225,-73.97358763
4e70ca2da8098087a0416e01,16,4bf58dd8d48988d124941735,40.75304789,-73.97362781
4a7d9cd9f964a520efee1fe3,42,4bf58dd8d48988d129951735,40.67352655,-73.99594545
4edcd8df0e61d46adae722a0,11,4bf58dd8d48988d100941735,40.75322891,-73.97315144
4ad35de9f964a520ffe320e3,13,4bf58dd8d48988d16c941735,40.752508,-73.973353
4a6baeebf964a52099cf1fe3,10,4bf58dd8d48988d154941735,40.75835786,-73.98424546
3fd66200f964a52081e71ee3,13,4bf58dd8d48988d11b941735,40.75290467,-73.97297925
4b5b6d6bf964a52037fd28e3,26,4bf58dd8d48988d112951735,40.75280845,-73.97370242
4a5a713bf964a52054ba1fe3,10,4bf58dd8d48988d111941735,40.753825,-73.973799
4c9a7efb971676b04a9755e2,7,4bf58dd8d48988d11f941735,40.76033223,-73.98725273
49ccb999f964a5208d591fe3,13,4bf58dd8d48988d116941735,40.76034689,-73.98721829
4f5907cce4b08e27a131e60f,12,4bf58dd8d48988d16c941735,40.76548389,-73.91382522
4b9c7cf2f964a520006c36e3,10,4bf58dd8d48988d119941735,40.76581105,-73.91377929
4f9ca67d77164e320e0ae1e3,25,4d954b06a243a5684965b473,40.7662253,-73.91071558
4d8393ded5fab60c2654cf9b,6,4bf58dd8d48988d1dc931735,40.75338272,-73.97444281
4a90286ef964a520451620e3,17,4bf58dd8d48988d147941735,40.76688552,-73.92162949
4ded31a052b13dda25dba0e8,11,4bf58dd8d48988d128941735,40.76780839,-73.91025416
4c5a2aa52091a593b6ec5ed0,11,4bf58dd8d48988d119941735,40.766979,-73.912507
4ad35d4df964a520fde320e3,14,4bf58dd8d48988d1e0931735,40.76664784,-73.92088115
49ff6b95f964a5201f701fe3,7,4bf58dd8d48988d11e941735,40.74781156,-73.94023868
4efc81a1722e35df6719f43b,12,4bf58dd8d48988d124951735,40.76600249,-73.910857
4176fc00f964a520b61d1fe3,23,4bf58dd8d48988d11b941735,40.76585964,-73.91457796
4ec5763082313b67305ea39a,10,4bf58dd8d48988d1be941735,40.78880047,-73.97428784
4a98966ff964a520d42c20e3,60,4bf58dd8d48988d1fd931735,40.7666966,-73.92148733
4c90333a6fbf224b93fa518f,8,4bf58dd8d48988d1f3941735,40.75839933,-73.98532455
4d4ac10da0ef54814b6ffff6,3,4bf58dd8d48988d157941735,40.78401844,-73.97452399
3fd66200f964a52044e81ee3,9,4bf58dd8d48988d11d941735,40.78345291,-73.9791261
4faf2643e4b0604808298cc7,15,4bf58dd8d48988d1f1931735,40.73752278,-73.98527275
4eef2cf202d514a36be765a1,6,4bf58dd8d48988d1e0931735,40.78759206,-73.97501675
49c68eaaf964a5205c571fe3,4,4bf58dd8d48988d110941735,40.769771,-73.927716
4620e16df964a52087451fe3,5,4bf58dd8d48988d14e941735,40.762098,-73.925686
4bdf502a89ca76b062b75d5e,11,4bf58dd8d48988d16b941735,40.76737916,-73.91811848
4b54d7bff964a52043cf27e3,6,4bf58dd8d48988d169941735,40.78357183,-73.97955081
407dd080f964a5207af21ee3,7,4bf58dd8d48988d11d941735,40.78336854,-73.97819996
4a5e05c3f964a520e8bd1fe3,9,4bf58dd8d48988d180941735,40.78691058,-73.9777372
3fd66200f964a52042e81ee3,5,4bf58dd8d48988d118941735,40.7843169,-73.97760519
4a7b8beaf964a52058eb1fe3,45,4bf58dd8d48988d1fa931735,40.7555959,-73.97380114
4addfb00f964a5200a6721e3,7,4bf58dd8d48988d114951735,40.75338448,-73.97450594
4fee1fcde4b0eb402e42b690,10,4d954b06a243a5684965b473,40.76786088,-73.9161791
4eaca3ed0aaf9e9a23d05e8a,5,4bf58dd8d48988d160941735,40.76775997,-73.91594
4bfd59c7f61dc9b626e49ede,9,4bf58dd8d48988d16e941735,40.76073931,-73.92638082
4b186023f964a520bbd123e3,28,4bf58dd8d48988d176941735,40.76190477,-73.9247489
42af6f80f964a5205a251fe3,20,4bf58dd8d48988d175941735,40.75231,-73.975419
4ce6d20af08f8eece5b40130,7,4bf58dd8d48988d16c941735,40.75528054,-73.98663865
4e320d2de4cd60250188c58d,7,4bf58dd8d48988d11b941735,40.78133756,-73.94936573
49ef714cf964a520b6681fe3,7,4bf58dd8d48988d1e0931735,40.75230027,-73.97565186
4af318f0f964a5209fea21e3,76,4bf58dd8d48988d124941735,40.75241412,-73.97532093
4ab966c3f964a5203c7f20e3,11,4bf58dd8d48988d1e0931735,40.75159143,-73.9741214
4bb08383f964a5202f493ce3,4,4bf58dd8d48988d12c941735,40.76800118,-73.91595519
4fae6373e4b021a2c005d916,3,4eb1c0253b7b52c0e1adc2e9,40.76801883,-73.91603557
5046a0bee4b0eecee32ad142,4,4bf58dd8d48988d1a5941735,40.76794696,-73.91590352
5090bc9be4b063c640ba5333,12,4bf58dd8d48988d15c941735,40.74890933,-73.96507014
508fafa8e4b014dc93d7fe60,2,4bf58dd8d48988d11d941735,40.7680121,-73.91592074
4a588000f964a52086b71fe3,15,4bf58dd8d48988d1fa941735,40.69369648,-73.99020256
4afad275f964a520d51822e3,6,4bf58dd8d48988d118951735,40.69324948,-73.99137904
49b6a827f964a5200e531fe3,3,4bf58dd8d48988d137941735,40.68842703,-73.97879201
4b464af8f964a520c01c26e3,6,4bf58dd8d48988d12f941735,40.77322938,-73.9846158
4c937c120341370481e268ef,5,4bf58dd8d48988d1ca941735,40.689494,-73.99246395
4a674aa8f964a5201fc91fe3,7,4bf58dd8d48988d179941735,40.69110023,-73.99160285
4c082c5a340720a116b98293,13,4bf58dd8d48988d11b941735,40.75608725,-73.96758984
4da9e6adfc607fc998b7d3d6,10,4bf58dd8d48988d117941735,40.74203393,-73.98993663
4c7d0ee5247cb60c0cbd5f5e,10,4bf58dd8d48988d162941735,40.61186744,-74.15393829
4d0781b830a58cfad6f0b0e7,6,4bf58dd8d48988d125941735,40.737885,-73.991677
4a416369f964a52036a51fe3,14,4bf58dd8d48988d1cb941735,40.76826485,-73.98243785
4f905671e4b05b1cb7740ec4,7,4bf58dd8d48988d124941735,40.73784958,-73.99156268
4d9f8d97a428a1cdd92acb04,2,4bf58dd8d48988d110941735,40.72301983,-73.995854
3fd66200f964a520b1ea1ee3,5,4bf58dd8d48988d145941735,40.71500226,-73.99686534
4a7dff4df964a52091f01fe3,37,4bf58dd8d48988d117941735,40.74055798,-74.00777996
4f10c8cce4b0456266737b23,3,4bf58dd8d48988d11e941735,40.70151272,-73.92727638
4ad68321f964a5208e0721e3,75,4bf58dd8d48988d1fd931735,40.73977359,-74.00257587
3fd66200f964a5209fe51ee3,9,4bf58dd8d48988d1d8941735,40.74450047,-73.99849513
4dca93f7b0fb9c8f8ae8691f,8,4d4b7105d754a06375d81259,40.70185402,-73.92723799
4ab6ba92f964a520c27820e3,10,4bf58dd8d48988d1d8941735,40.76087824,-73.990818
4bcb13850687ef3b3af4dccc,8,4bf58dd8d48988d147941735,40.75583152,-73.96477741
4e7741b845ddd4324086eaac,19,4bf58dd8d48988d1fd931735,40.75752331,-73.96917869
42829c80f964a52032221fe3,11,4bf58dd8d48988d1d8941735,40.742593,-74.000588
3fd66200f964a520f4e61ee3,15,4bf58dd8d48988d1d8941735,40.7339548,-74.00017656
4b2d93a9f964a5201fd924e3,39,4bf58dd8d48988d1fd931735,40.73158409,-74.00021553
4b716ba6f964a520c2452de3,35,4bf58dd8d48988d1fd931735,40.70681538,-73.95348072
4b039599f964a520d44f22e3,14,4bf58dd8d48988d1fd931735,40.7002598,-73.94114256
4b5ca9dcf964a520f83c29e3,15,4bf58dd8d48988d1fd931735,40.69783673,-73.92736598
4a6d2857f964a5209fd21fe3,44,4bf58dd8d48988d12a951735,40.70386504,-73.94740149
4ae4eb45f964a5206e9f21e3,50,4bf58dd8d48988d1fd931735,40.73822397,-73.99621367
4b1d14e9f964a520af0b24e3,13,4bf58dd8d48988d1fd931735,40.73782411,-74.00020078
3fd66200f964a520b8e31ee3,5,4bf58dd8d48988d116941735,40.74834155,-73.99261289
42001800f964a520591f1fe3,15,4bf58dd8d48988d1d8941735,40.74455837,-73.9942503
4b11c14ff964a520ef8323e3,8,4bf58dd8d48988d1fd931735,40.74290014,-73.99279118
4b6500fdf964a520e3de2ae3,5,4bf58dd8d48988d1e0931735,40.6975018,-73.93144416
4c8d950a8018a1cd6fbaf6d2,4,4bf58dd8d48988d146941735,40.6972014,-73.93605709
4a746f9bf964a52023de1fe3,8,4bf58dd8d48988d1c1941735,40.76406489,-73.98836609
4ab5c01df964a520017620e3,54,4bf58dd8d48988d1fd931735,40.71860728,-73.9881134
42225f00f964a520ae1f1fe3,29,4bf58dd8d48988d1d8941735,40.7421274,-73.99858121
4c6d970b6af58cfa36ec8917,4,4bf58dd8d48988d107951735,40.73264788,-73.99115522
4aedfe24f964a520fbd021e3,6,4bf58dd8d48988d14c941735,40.91156668,-73.78010273
4b3672c7f964a520ab3525e3,8,4bf58dd8d48988d17f941735,40.91193999,-73.77949835
4e4418ef1838e44e89884745,17,4bf58dd8d48988d146941735,40.79437893,-73.9488319
4e8398fdf790caced933cc04,5,4bf58dd8d48988d117941735,40.69404524,-73.96137714
456dad27f964a5200c3e1fe3,6,4bf58dd8d48988d121941735,40.75625012,-73.96771611
4dda5f517d8b32266434825b,34,4bf58dd8d48988d124941735,40.75615113,-73.978965
4b688176f964a520b47c2be3,21,4bf58dd8d48988d176941735,40.75531235,-73.98122092
4e6fe48c1fc7d3fc71285ec2,31,4bf58dd8d48988d1e0931735,40.75557769,-73.97818049
4afb634af964a520951d22e3,18,4bf58dd8d48988d1e0931735,40.755404,-73.979639
4b437919f964a52034e125e3,13,4bf58dd8d48988d176941735,40.74016644,-73.98603031
3fd66200f964a5205deb1ee3,14,50327c8591d4c4b30a586d5d,40.72158048,-73.95763711
41575800f964a520321d1fe3,20,4bf58dd8d48988d11b941735,40.740015,-73.982205
4a411158f964a520baa41fe3,10,4bf58dd8d48988d1bd941735,40.74911235,-73.97567104
4a689777f964a520a0ca1fe3,15,4bf58dd8d48988d1c4941735,40.75527488,-73.97880614
4adf741bf964a520b37a21e3,6,4bf58dd8d48988d175941735,40.75922886,-73.98134718
4e2603571f6e58da2b1b6495,5,4bf58dd8d48988d110951735,40.7397717,-73.98540475
4a884649f964a520ad0520e3,5,4bf58dd8d48988d122951735,40.7546357,-73.98010177
460ab8cdf964a520f1441fe3,13,4bf58dd8d48988d1e0931735,40.74113604,-73.98578927
4ed6316a2c5b3d826e649dbf,52,4bf58dd8d48988d122951735,40.7528124,-73.97717474
3fd66200f964a520ccf11ee3,12,4bf58dd8d48988d143941735,40.74387898,-73.98157101
4b5f0221f964a520fea129e3,12,4bf58dd8d48988d1e0931735,40.75395917,-73.97656637
49c65e83f964a5203b571fe3,8,4bf58dd8d48988d116941735,40.73466223,-73.98840053
406dfe80f964a52048f21ee3,9,4bf58dd8d48988d11e941735,40.7399774,-73.99332451
40a55d80f964a52020f31ee3,6,4bf58dd8d48988d143941735,40.721294,-73.983994
4c7ecc952042b1f79b0dc1ad,7,4bf58dd8d48988d11f941735,40.76276251,-73.97173953
40b68100f964a52085001fe3,10,4bf58dd8d48988d116941735,40.737831,-73.981022
4665447af964a5207f471fe3,6,4bf58dd8d48988d14e941735,40.76107054,-73.99441489
3fd66200f964a52001e81ee3,7,4bf58dd8d48988d11d941735,40.75636366,-73.96763576
46b16b46f964a52098491fe3,19,4bf58dd8d48988d1df931735,40.74434085,-73.99042638
4ad74911f964a5203f0921e3,14,4bf58dd8d48988d16c941735,40.74018614,-74.00571426
4b395c58f964a5204e5b25e3,5,4bf58dd8d48988d1c5941735,40.740861,-73.987365
4a423a67f964a520aba51fe3,11,4bf58dd8d48988d112941735,40.75353218,-73.98182354
4a047a18f964a520ff711fe3,20,4bf58dd8d48988d175941735,40.754263,-73.980316
49d7dbf5f964a5206c5d1fe3,10,4bf58dd8d48988d1df931735,40.74448892,-73.98093396
4a3fbfacf964a520eaa31fe3,26,4bf58dd8d48988d1e0931735,40.74029892,-73.98678303
4fbfe16ae4b05190680fe0b1,54,4f2a23984b9023bd5841ed2c,40.77552918,-73.97142386
4be874a488ed2d7fa3e4cb1d,8,4bf58dd8d48988d116941735,40.73260908,-73.98778071
4a888403f964a520bb0620e3,62,4bf58dd8d48988d175941735,40.738949,-73.989828
49c943d2f964a5204f581fe3,23,4bf58dd8d48988d175941735,40.74618839,-73.98157101
42508380f964a520bb201fe3,11,4bf58dd8d48988d116941735,40.743313,-73.97992594
4aa88b91f964a520915120e3,9,4bf58dd8d48988d116941735,40.729751,-73.9987545
4a6a09fcf964a52072cc1fe3,6,4bf58dd8d48988d116941735,40.75057612,-73.97616462
4aeee85af964a520a2d421e3,32,4bf58dd8d48988d1e0931735,40.75389731,-73.97855401
509817afc84c2e276bc2cd1f,8,4cae28ecbf23941eb1190695,40.75278386,-73.98354292
4f5e82dae4b01989c438cbb6,42,4bf58dd8d48988d1e0931735,40.75870179,-73.97852922
3fd66200f964a52058e41ee3,7,4bf58dd8d48988d11b941735,40.72860235,-73.98996152
3fd66200f964a52057e91ee3,6,4bf58dd8d48988d121941735,40.72947025,-73.98798466
4276bf00f964a5208c211fe3,15,4bf58dd8d48988d116941735,40.74492804,-73.98279346
472ba436f964a520ff4b1fe3,13,4bf58dd8d48988d11d941735,40.74091799,-73.98169727
4f689a69e4b0c2cd00973b09,20,4bf58dd8d48988d177941735,40.77889509,-73.96197642
4f0a0bcae4b07c8f8dc6bbef,35,4f2a25ac4b909258e854f55f,40.70515036,-73.71474623
4c2563be905a0f47bc866160,5,4bf58dd8d48988d113951735,40.70913584,-73.72298146
